Transaction_ID,Date,Customer_ID,Amount,Category,Payment_Method,Location
7850,2024-12-07,CUST483,267.39,Home,Debit Card,Los Angeles
7851,2024-06-14,CUST564,389.28,Books,Credit Card,Miami
7852,2024-05-11,CUST704,444.89,Groceries,PayPal,Miami
7853,2024-03-23,CUST404,151.77,Groceries,PayPal,Miami
7854,2024-02-07,CUST716,41.08,Home,Credit Card,Houston
7855,2024-05-21,CUST218,154.35,Home,PayPal,Chicago
7856,2024-02-01,CUST935,424.1,Home,Cash,Houston
7857,2024-07-14,CUST484,354.31,Books,Debit Card,Chicago
7858,2024-07-17,CUST685,337.5,Home,Credit Card,New York
7859,2024-06-19,CUST386,194.74,Clothing,PayPal,Miami
7860,2024-01-31,CUST852,85.19,Clothing,Cash,Miami
7861,2024-05-12,CUST475,90.52,Electronics,Debit Card,Los Angeles
7862,2024-05-15,CUST724,133.48,Clothing,Cash,New York
7863,2024-04-01,CUST249,377.11,Books,Cash,Chicago
7864,2024-08-13,CUST782,344.2,Home,Credit Card,Los Angeles
7865,2024-02-05,CUST939,204.4,Groceries,Cash,New York
7866,2024-09-08,CUST99,78.01,Electronics,Debit Card,Houston
7867,2024-04-12,CUST397,228.18,Home,Debit Card,Miami
7868,2024-11-08,CUST132,279.73,Clothing,PayPal,Chicago
7869,2024-07-20,CUST326,417.78,Electronics,Credit Card,Los Angeles
7870,2024-04-01,CUST782,498.53,Groceries,Cash,New York
7871,2024-11-26,CUST958,227.1,Clothing,Credit Card,Los Angeles
7872,2024-09-08,CUST137,217.16,Books,Credit Card,Miami
7873,2024-02-25,CUST410,72.37,Home,PayPal,New York
7874,2024-03-14,CUST792,225.43,Electronics,PayPal,Los Angeles
7875,2024-10-03,CUST335,446.72,Electronics,Credit Card,Houston
7876,2024-08-08,CUST920,343.18,Clothing,Cash,Miami
7877,2024-04-21,CUST290,76.19,Clothing,Debit Card,Miami
7878,2024-11-10,CUST840,473.07,Groceries,Cash,Houston
7879,2024-11-25,CUST691,430.54,Books,Credit Card,Chicago
7880,2024-02-24,CUST748,354.67,Clothing,Credit Card,Chicago
7881,2024-08-14,CUST894,471.82,Books,Cash,Miami
7882,2024-05-12,CUST435,108.08,Home,Debit Card,Los Angeles
7883,2024-02-22,CUST612,276.5,Groceries,Credit Card,Miami
7884,2024-01-18,CUST404,460.82,Clothing,Credit Card,Los Angeles
7885,2024-02-07,CUST547,240.56,Electronics,Debit Card,Houston
7886,2024-02-06,CUST74,347.36,Books,Credit Card,Houston
7887,2024-10-19,CUST356,182.28,Books,Cash,Houston
7888,2024-05-08,CUST501,67.06,Books,PayPal,Los Angeles
7889,2024-08-16,CUST686,447.09,Home,Debit Card,Houston
7890,2024-01-10,CUST759,218.46,Clothing,Debit Card,New York
7891,2024-09-11,CUST994,254.46,Home,Debit Card,Chicago
7892,2024-03-17,CUST601,240.22,Home,Debit Card,Chicago
7893,2024-11-30,CUST28,30.8,Groceries,Debit Card,Los Angeles
7894,2024-11-23,CUST228,448.48,Home,Credit Card,Los Angeles
7895,2024-01-01,CUST907,348.57,Electronics,Debit Card,Chicago
7896,2024-01-20,CUST624,399.68,Home,PayPal,New York
7897,2024-12-06,CUST183,260.92,Clothing,Cash,Los Angeles
7898,2024-07-18,CUST787,468.38,Electronics,Cash,Chicago
7899,2024-05-16,CUST241,496.86,Books,Cash,New York
7900,2024-03-18,CUST378,297.7,Groceries,Debit Card,Los Angeles
7901,2024-12-24,CUST371,120.71,Books,PayPal,Miami
7902,2024-06-17,CUST349,33.48,Home,Credit Card,Los Angeles
7903,2024-07-19,CUST514,170.63,Home,Debit Card,Chicago
7904,2024-10-21,CUST843,188.41,Books,PayPal,New York
7905,2024-01-02,CUST2,121.48,Groceries,Cash,Los Angeles
7906,2024-09-20,CUST626,7.98,Books,Credit Card,Chicago
7907,2024-12-28,CUST614,395.16,Groceries,Cash,Houston
7908,2024-09-08,CUST770,345.22,Electronics,Debit Card,Los Angeles
7909,2024-09-01,CUST408,472.08,Books,Cash,Los Angeles
7910,2024-08-11,CUST937,303.97,Clothing,Credit Card,Los Angeles
7911,2024-07-25,CUST80,76.67,Home,PayPal,Houston
7912,2024-02-05,CUST662,104.01,Clothing,Credit Card,Los Angeles
7913,2024-10-03,CUST236,211.97,Groceries,Debit Card,New York
7914,2024-04-25,CUST142,46.48,Electronics,PayPal,Houston
7915,2024-01-02,CUST512,452.88,Groceries,Debit Card,Chicago
7916,2024-07-15,CUST193,300.11,Home,Cash,New York
7917,2024-12-18,CUST46,227.44,Books,Cash,Miami
7918,2024-09-03,CUST217,476.01,Groceries,Debit Card,Houston
7919,2024-03-03,CUST310,389.37,Clothing,Debit Card,Chicago
7920,2024-10-17,CUST446,160.56,Electronics,Debit Card,Los Angeles
7921,2024-10-01,CUST96,342.5,Books,PayPal,Houston
7922,2024-07-02,CUST348,370.24,Groceries,Cash,New York
7923,2024-06-19,CUST394,208.69,Electronics,Debit Card,New York
7924,2024-12-15,CUST670,33.6,Groceries,Cash,Houston
7925,2024-06-04,CUST185,239.48,Clothing,PayPal,Los Angeles
7926,2024-07-24,CUST436,299.71,Groceries,Debit Card,Los Angeles
7927,2024-01-29,CUST155,234.37,Books,Credit Card,Los Angeles
7928,2024-11-19,CUST292,356.79,Home,PayPal,Miami
7929,2024-11-27,CUST319,175.41,Electronics,Debit Card,Miami
7930,2024-02-16,CUST397,83.6,Books,Credit Card,Miami
7931,2024-07-06,CUST692,426.02,Books,PayPal,Miami
7932,2024-09-30,CUST841,295.41,Clothing,Debit Card,Houston
7933,2024-06-23,CUST493,432.01,Home,Credit Card,Houston
7934,2024-02-11,CUST36,124.41,Clothing,Cash,Los Angeles
7935,2024-08-23,CUST268,391.72,Groceries,Debit Card,Los Angeles
7936,2024-05-28,CUST982,133.54,Groceries,Cash,Chicago
7937,2024-11-27,CUST978,423.31,Groceries,PayPal,Los Angeles
7938,2024-04-13,CUST432,241.04,Home,Credit Card,New York
7939,2024-03-31,CUST184,430.86,Home,PayPal,New York
7940,2024-10-10,CUST168,376.04,Home,Cash,Miami
7941,2024-01-21,CUST408,69.47,Home,Credit Card,Chicago
7942,2024-07-15,CUST699,365.68,Groceries,PayPal,Miami
7943,2024-12-04,CUST530,94.23,Home,Debit Card,Los Angeles
7944,2024-04-07,CUST855,354.55,Home,PayPal,Houston
7945,2024-06-02,CUST109,91.84,Home,Credit Card,Chicago
7946,2024-12-22,CUST477,323.52,Groceries,PayPal,Chicago
7947,2024-07-18,CUST826,243.66,Groceries,Debit Card,Miami
7948,2024-02-24,CUST85,57.68,Books,PayPal,Los Angeles
7949,2024-11-18,CUST355,42.13,Books,Debit Card,Houston
7950,2024-12-18,CUST703,235.07,Books,Credit Card,Los Angeles
7951,2024-07-02,CUST751,188.64,Books,PayPal,Los Angeles
7952,2024-09-06,CUST104,444.07,Home,PayPal,New York
7953,2024-02-13,CUST672,215.83,Books,Cash,Miami
7954,2024-11-19,CUST884,64.74,Groceries,Cash,Miami
7955,2024-08-12,CUST415,248.45,Books,Debit Card,Chicago
7956,2024-04-07,CUST823,214.35,Electronics,Cash,Chicago
7957,2024-03-12,CUST827,33.32,Clothing,PayPal,New York
7958,2024-01-19,CUST13,150.79,Books,Debit Card,New York
7959,2024-04-08,CUST165,310.31,Electronics,Cash,Miami
7960,2024-01-13,CUST327,273.88,Electronics,Debit Card,Miami
7961,2024-10-30,CUST132,61.44,Home,Cash,Chicago
7962,2024-05-02,CUST589,137.76,Clothing,PayPal,Miami
7963,2024-09-07,CUST520,278.48,Home,Cash,Miami
7964,2024-07-18,CUST394,290.68,Clothing,Debit Card,Miami
7965,2024-02-02,CUST703,120.18,Groceries,Debit Card,Miami
7966,2024-10-03,CUST466,190.52,Electronics,Credit Card,New York
7967,2024-11-25,CUST12,470.3,Books,Cash,Miami
7968,2024-06-06,CUST498,418.6,Home,Credit Card,New York
7969,2024-09-12,CUST670,477.9,Groceries,Debit Card,New York
7970,2024-09-30,CUST983,8.89,Clothing,Debit Card,Miami
7971,2024-08-18,CUST687,294.33,Groceries,Credit Card,Miami
7972,2024-01-09,CUST412,404.2,Books,Debit Card,Chicago
7973,2024-01-19,CUST433,97.65,Electronics,PayPal,Los Angeles
7974,2024-06-22,CUST790,449.75,Home,Credit Card,Miami
7975,2024-01-29,CUST56,374.7,Clothing,Credit Card,New York
7976,2024-06-21,CUST311,497.48,Books,Credit Card,Houston
7977,2024-01-22,CUST436,492.05,Groceries,Debit Card,Miami
7978,2024-07-26,CUST265,398.38,Clothing,Debit Card,Los Angeles
7979,2024-03-01,CUST760,11.89,Home,Credit Card,Chicago
7980,2024-04-18,CUST650,498.46,Home,Credit Card,Los Angeles
7981,2024-11-30,CUST119,445.79,Electronics,Credit Card,New York
7982,2024-12-07,CUST619,96.27,Electronics,Cash,Houston
7983,2024-09-24,CUST827,201.77,Clothing,PayPal,Chicago
7984,2024-08-22,CUST822,250.25,Books,Debit Card,Los Angeles
7985,2024-12-13,CUST931,43.33,Home,PayPal,Los Angeles
7986,2024-10-01,CUST462,214.04,Books,Credit Card,Miami
7987,2024-03-17,CUST515,17.51,Books,Debit Card,Chicago
7988,2024-10-23,CUST382,40.37,Groceries,PayPal,Chicago
7989,2024-04-29,CUST800,234.95,Home,Cash,Los Angeles
7990,2024-02-06,CUST485,444.09,Clothing,PayPal,Chicago
7991,2024-01-19,CUST730,14.57,Groceries,PayPal,Los Angeles
7992,2024-03-13,CUST344,111.94,Books,Credit Card,Los Angeles
7993,2024-09-07,CUST865,498.91,Groceries,Debit Card,Chicago
7994,2024-11-30,CUST548,203.03,Electronics,Debit Card,Miami
7995,2024-01-10,CUST996,101.04,Electronics,Debit Card,Houston
7996,2024-08-29,CUST374,444.11,Books,Debit Card,New York
7997,2024-11-12,CUST115,24.47,Groceries,Debit Card,Miami
7998,2024-01-24,CUST805,174.5,Home,Debit Card,Houston
7999,2024-05-04,CUST184,10.34,Groceries,Debit Card,Los Angeles
8000,2024-12-25,CUST435,21.28,Clothing,Credit Card,New York
8001,2024-11-28,CUST545,293.73,Clothing,Cash,Chicago
8002,2024-03-07,CUST778,108.3,Clothing,Debit Card,New York
8003,2024-01-08,CUST393,209.57,Electronics,PayPal,Miami
8004,2024-03-29,CUST892,232.12,Groceries,Cash,Los Angeles
8005,2024-11-19,CUST691,130.63,Electronics,Credit Card,Los Angeles
8006,2024-01-26,CUST82,143.43,Groceries,PayPal,Chicago
8007,2024-06-06,CUST154,290.9,Books,Debit Card,Los Angeles
8008,2024-02-19,CUST8,427.14,Home,Credit Card,Chicago
8009,2024-08-21,CUST346,432.2,Books,Debit Card,Los Angeles
8010,2024-11-08,CUST971,223.08,Home,Cash,New York
8011,2024-03-28,CUST957,283.78,Electronics,Credit Card,New York
8012,2024-10-29,CUST725,392.35,Books,PayPal,Miami
8013,2024-02-02,CUST605,219.45,Clothing,Cash,New York
8014,2024-02-24,CUST265,124.62,Electronics,Debit Card,Houston
8015,2024-02-28,CUST203,279.83,Groceries,Cash,Los Angeles
8016,2024-09-11,CUST528,272.27,Electronics,Debit Card,New York
8017,2024-10-31,CUST833,479.16,Clothing,Credit Card,Houston
8018,2024-11-11,CUST630,21.09,Clothing,Debit Card,Los Angeles
8019,2024-04-22,CUST746,201.86,Groceries,Credit Card,Los Angeles
8020,2024-02-02,CUST894,465.17,Books,Cash,Los Angeles
8021,2024-04-13,CUST466,133.75,Clothing,Debit Card,Chicago
8022,2024-08-06,CUST446,82.36,Clothing,Debit Card,Los Angeles
8023,2024-06-21,CUST50,178.15,Electronics,Cash,New York
8024,2024-12-13,CUST476,365.62,Clothing,Credit Card,Miami
8025,2024-07-24,CUST289,409.72,Groceries,Credit Card,Houston
8026,2024-06-15,CUST41,277.27,Clothing,Debit Card,Los Angeles
8027,2024-03-02,CUST125,58.82,Groceries,Cash,Chicago
8028,2024-12-16,CUST889,303.79,Electronics,Credit Card,Chicago
8029,2024-10-21,CUST502,370.39,Home,PayPal,Houston
8030,2024-10-06,CUST472,116.31,Groceries,Credit Card,Miami
8031,2024-03-11,CUST376,233.7,Clothing,Debit Card,Los Angeles
8032,2024-06-13,CUST52,83.21,Books,Credit Card,Miami
8033,2024-04-19,CUST911,380.26,Books,Cash,New York
8034,2024-01-24,CUST614,94.19,Groceries,PayPal,Houston
8035,2024-10-30,CUST703,431.28,Books,PayPal,New York
8036,2024-03-29,CUST379,84.23,Groceries,Debit Card,Los Angeles
8037,2024-06-20,CUST259,288.43,Clothing,Credit Card,New York
8038,2024-02-02,CUST436,412.01,Electronics,Debit Card,Los Angeles
8039,2024-03-02,CUST346,114.99,Electronics,Cash,Chicago
8040,2024-05-20,CUST692,327.85,Clothing,PayPal,Houston
8041,2024-03-13,CUST304,152.74,Electronics,Cash,Miami
8042,2024-07-31,CUST786,387.34,Clothing,Debit Card,Miami
8043,2024-03-27,CUST839,409.47,Home,Credit Card,Miami
8044,2024-12-22,CUST25,34.45,Electronics,Credit Card,Houston
8045,2024-07-08,CUST556,416.07,Groceries,Debit Card,Miami
8046,2024-10-10,CUST274,360.67,Home,Debit Card,New York
8047,2024-03-25,CUST184,229.02,Clothing,Cash,New York
8048,2024-08-12,CUST301,324.71,Home,Credit Card,Los Angeles
8049,2024-05-04,CUST366,412.91,Groceries,PayPal,Chicago
8050,2024-10-24,CUST428,229.54,Home,PayPal,New York
8051,2024-01-21,CUST18,87.27,Electronics,Cash,Miami
8052,2024-03-09,CUST458,324.04,Groceries,Debit Card,Miami
8053,2024-02-21,CUST333,181.17,Groceries,PayPal,Los Angeles
8054,2024-11-19,CUST305,106.68,Electronics,PayPal,Houston
8055,2024-11-09,CUST652,247.18,Books,PayPal,Los Angeles
8056,2024-07-11,CUST37,313.6,Books,PayPal,Chicago
8057,2024-03-21,CUST611,315.17,Books,Credit Card,Chicago
8058,2024-01-09,CUST115,189.95,Home,Cash,Miami
8059,2024-09-06,CUST366,229.06,Home,Cash,Chicago
8060,2024-02-11,CUST750,5.28,Books,Credit Card,Los Angeles
8061,2024-01-04,CUST38,430.29,Home,Credit Card,New York
8062,2024-01-04,CUST545,220.25,Groceries,PayPal,Houston
8063,2024-04-01,CUST757,408.95,Groceries,Debit Card,Houston
8064,2024-02-15,CUST406,212.25,Clothing,PayPal,Miami
8065,2024-12-27,CUST255,250.11,Books,PayPal,Miami
8066,2024-11-29,CUST180,184.88,Groceries,Debit Card,New York
8067,2024-10-30,CUST87,209.33,Books,Debit Card,Chicago
8068,2024-05-25,CUST548,436.16,Books,PayPal,Los Angeles
8069,2024-08-01,CUST97,88.97,Electronics,Credit Card,Miami
8070,2024-12-21,CUST130,275.09,Home,Credit Card,Los Angeles
8071,2024-08-31,CUST745,334.23,Electronics,Credit Card,New York
8072,2024-12-20,CUST149,461.57,Clothing,Debit Card,New York
8073,2024-03-05,CUST649,284.7,Home,Debit Card,Miami
8074,2024-04-15,CUST506,421.99,Home,PayPal,Houston
8075,2024-03-14,CUST442,90.02,Clothing,Credit Card,Houston
8076,2024-11-23,CUST915,28.0,Books,Debit Card,Miami
8077,2024-05-18,CUST282,97.15,Clothing,PayPal,Miami
8078,2024-09-24,CUST354,43.49,Electronics,Cash,Chicago
8079,2024-08-18,CUST996,188.84,Clothing,Cash,New York
8080,2024-07-29,CUST470,413.51,Home,Debit Card,Houston
8081,2024-05-02,CUST706,153.15,Home,PayPal,Houston
8082,2024-03-30,CUST633,407.85,Groceries,Cash,Chicago
8083,2024-11-08,CUST250,311.75,Groceries,PayPal,New York
8084,2024-12-20,CUST941,143.35,Home,Debit Card,New York
8085,2024-01-20,CUST846,273.4,Electronics,Cash,Miami
8086,2024-11-01,CUST926,457.37,Books,Credit Card,New York
8087,2024-04-02,CUST855,294.47,Home,PayPal,New York
8088,2024-09-12,CUST955,90.81,Books,Cash,Chicago
8089,2024-11-09,CUST751,82.65,Groceries,PayPal,Chicago
8090,2024-02-15,CUST841,478.77,Home,Credit Card,Chicago
8091,2024-11-17,CUST537,127.4,Home,PayPal,New York
8092,2024-06-03,CUST583,90.79,Home,Debit Card,Los Angeles
8093,2024-06-27,CUST470,478.92,Books,Debit Card,Houston
8094,2024-08-02,CUST42,126.12,Clothing,Credit Card,Houston
8095,2024-01-03,CUST79,38.28,Home,Cash,Houston
8096,2024-10-12,CUST335,81.21,Home,Credit Card,New York
8097,2024-04-30,CUST382,190.25,Clothing,Cash,New York
8098,2024-04-08,CUST40,327.73,Home,Cash,Los Angeles
8099,2024-03-01,CUST151,169.04,Books,Cash,Los Angeles
8100,2024-09-28,CUST624,427.49,Groceries,Cash,New York
8101,2024-02-18,CUST742,34.39,Electronics,Credit Card,Houston
8102,2024-11-12,CUST654,311.0,Books,Cash,Los Angeles
8103,2024-07-04,CUST832,366.05,Clothing,Debit Card,Chicago
8104,2024-10-03,CUST904,494.71,Electronics,Debit Card,Houston
8105,2024-09-16,CUST104,145.42,Clothing,Credit Card,Chicago
8106,2024-04-22,CUST392,399.13,Electronics,Credit Card,New York
8107,2024-08-25,CUST525,343.06,Clothing,Credit Card,New York
8108,2024-11-16,CUST743,21.53,Clothing,Cash,New York
8109,2024-12-03,CUST81,428.38,Home,Credit Card,New York
8110,2024-04-16,CUST346,292.54,Home,Credit Card,Los Angeles
8111,2024-05-21,CUST950,407.51,Home,PayPal,Houston
8112,2024-01-28,CUST653,405.23,Groceries,PayPal,Houston
8113,2024-04-09,CUST768,145.99,Electronics,Debit Card,Miami
8114,2024-02-27,CUST310,392.77,Clothing,Credit Card,Chicago
8115,2024-03-17,CUST433,313.77,Clothing,Debit Card,Houston
8116,2024-12-16,CUST411,378.75,Clothing,Cash,Chicago
8117,2024-08-30,CUST23,126.57,Electronics,Debit Card,Los Angeles
8118,2024-09-11,CUST189,438.2,Clothing,Credit Card,Miami
8119,2024-03-31,CUST974,150.8,Groceries,Debit Card,Houston
8120,2024-03-22,CUST765,126.91,Groceries,PayPal,Los Angeles
8121,2024-12-09,CUST264,459.97,Home,Credit Card,Miami
8122,2024-01-23,CUST739,298.09,Groceries,Debit Card,Chicago
8123,2024-01-28,CUST669,70.47,Books,Cash,Houston
8124,2024-11-26,CUST761,406.86,Clothing,Cash,New York
8125,2024-07-05,CUST905,18.19,Groceries,Credit Card,Miami
8126,2024-05-25,CUST82,284.34,Groceries,Cash,Chicago
8127,2024-04-17,CUST857,371.51,Home,Credit Card,Chicago
8128,2024-08-10,CUST935,499.91,Groceries,Debit Card,Miami
8129,2024-05-08,CUST444,119.09,Clothing,Cash,New York
8130,2024-06-20,CUST989,67.53,Groceries,Debit Card,Houston
8131,2024-11-11,CUST120,483.13,Home,Credit Card,Los Angeles
8132,2024-08-20,CUST813,138.39,Books,Cash,New York
8133,2024-01-23,CUST197,138.76,Clothing,Credit Card,Los Angeles
8134,2024-02-23,CUST585,85.04,Groceries,Debit Card,New York
8135,2024-01-27,CUST268,291.99,Clothing,Credit Card,Los Angeles
8136,2024-10-02,CUST311,224.94,Home,Credit Card,Miami
8137,2024-03-31,CUST631,170.0,Groceries,PayPal,New York
8138,2024-03-21,CUST527,301.23,Groceries,PayPal,Miami
8139,2024-01-15,CUST553,159.96,Electronics,Debit Card,Los Angeles
8140,2024-09-05,CUST875,437.91,Clothing,Credit Card,Los Angeles
8141,2024-09-20,CUST813,302.57,Clothing,Cash,Houston
8142,2024-02-29,CUST250,71.28,Electronics,Debit Card,Los Angeles
8143,2024-02-06,CUST711,32.94,Home,Credit Card,Houston
8144,2024-04-30,CUST819,75.61,Groceries,Cash,Los Angeles
8145,2024-08-15,CUST51,483.66,Groceries,Debit Card,Chicago
8146,2024-10-30,CUST384,203.74,Home,PayPal,New York
8147,2024-10-23,CUST588,42.25,Clothing,Cash,New York
8148,2024-06-15,CUST485,232.59,Books,PayPal,Los Angeles
8149,2024-08-02,CUST221,296.06,Groceries,Debit Card,Miami
8150,2024-04-11,CUST779,142.54,Electronics,PayPal,Miami
8151,2024-12-12,CUST958,37.46,Electronics,Cash,New York
8152,2024-06-15,CUST448,12.37,Groceries,PayPal,Los Angeles
8153,2024-04-27,CUST282,95.21,Clothing,Cash,New York
8154,2024-02-26,CUST765,388.56,Home,Debit Card,New York
8155,2024-06-15,CUST706,137.76,Clothing,Debit Card,Los Angeles
8156,2024-04-26,CUST797,50.99,Clothing,PayPal,Houston
8157,2024-02-20,CUST191,105.56,Books,PayPal,Los Angeles
8158,2024-05-01,CUST284,226.83,Books,Credit Card,Los Angeles
8159,2024-07-30,CUST514,312.96,Books,Cash,Houston
8160,2024-04-12,CUST688,399.43,Groceries,PayPal,New York
8161,2024-07-11,CUST47,295.05,Clothing,Debit Card,Chicago
8162,2024-04-22,CUST620,94.5,Books,Credit Card,New York
8163,2024-02-07,CUST409,225.94,Groceries,PayPal,Houston
8164,2024-08-29,CUST932,352.98,Clothing,Debit Card,Houston
8165,2024-10-26,CUST186,54.44,Clothing,Cash,Chicago
8166,2024-09-05,CUST695,189.33,Clothing,Cash,Miami
8167,2024-01-28,CUST292,362.66,Groceries,Credit Card,Los Angeles
8168,2024-08-11,CUST280,68.41,Groceries,Debit Card,Chicago
8169,2024-03-15,CUST6,214.66,Electronics,Credit Card,Los Angeles
8170,2024-04-20,CUST417,475.64,Electronics,Cash,Los Angeles
8171,2024-11-08,CUST213,239.36,Books,Debit Card,Miami
8172,2024-08-20,CUST20,79.82,Books,Credit Card,Los Angeles
8173,2024-04-01,CUST801,427.26,Clothing,PayPal,Chicago
8174,2024-07-17,CUST425,316.63,Books,Cash,Chicago
8175,2024-07-10,CUST673,202.33,Home,Credit Card,Houston
8176,2024-03-10,CUST133,194.63,Books,Debit Card,Chicago
8177,2024-08-22,CUST282,449.16,Home,PayPal,Chicago
8178,2024-04-09,CUST274,75.22,Groceries,PayPal,Houston
8179,2024-11-19,CUST474,17.58,Clothing,Credit Card,Houston
8180,2024-07-02,CUST614,312.3,Electronics,Credit Card,Los Angeles
8181,2024-05-18,CUST810,64.63,Clothing,Cash,New York
8182,2024-04-13,CUST1000,405.28,Groceries,PayPal,Houston
8183,2024-06-20,CUST651,118.14,Clothing,PayPal,Miami
8184,2024-03-06,CUST326,7.23,Clothing,PayPal,New York
8185,2024-01-17,CUST100,298.58,Clothing,Cash,Chicago
8186,2024-12-20,CUST227,331.62,Home,PayPal,Chicago
8187,2024-10-18,CUST231,440.28,Books,Cash,Chicago
8188,2024-01-31,CUST19,451.68,Groceries,Credit Card,Miami
8189,2024-05-23,CUST727,161.13,Electronics,Cash,New York
8190,2024-03-10,CUST333,73.03,Books,PayPal,Los Angeles
8191,2024-02-26,CUST227,35.24,Clothing,PayPal,Houston
8192,2024-08-26,CUST66,87.28,Books,Debit Card,Chicago
8193,2024-08-22,CUST627,57.42,Electronics,Credit Card,Los Angeles
8194,2024-08-02,CUST295,180.15,Clothing,PayPal,Chicago
8195,2024-03-28,CUST746,118.98,Books,PayPal,Chicago
8196,2024-06-24,CUST730,169.27,Books,Credit Card,Los Angeles
8197,2024-04-22,CUST624,9.92,Books,PayPal,Los Angeles
8198,2024-05-31,CUST847,51.57,Books,Credit Card,Houston
8199,2024-11-05,CUST472,108.89,Groceries,PayPal,Los Angeles
8200,2024-03-21,CUST603,387.09,Home,PayPal,Chicago
8201,2024-11-22,CUST431,54.68,Home,Cash,Houston
8202,2024-11-09,CUST651,321.72,Clothing,Cash,Houston
8203,2024-03-28,CUST610,153.26,Home,PayPal,Houston
8204,2024-10-22,CUST337,334.76,Groceries,Credit Card,Houston
8205,2024-10-10,CUST555,29.44,Groceries,Debit Card,Los Angeles
8206,2024-04-27,CUST399,426.42,Electronics,Credit Card,Los Angeles
8207,2024-02-14,CUST488,245.13,Books,Credit Card,Houston
8208,2024-07-29,CUST953,297.68,Electronics,Cash,Houston
8209,2024-09-24,CUST572,320.67,Electronics,Cash,Houston
8210,2024-09-07,CUST13,134.16,Groceries,PayPal,New York
8211,2024-04-20,CUST352,304.7,Groceries,Debit Card,Houston
